comment_id,comment,likeCount,video_id
UgxnOXOcuBDkW0TkYrV4AaABAg,"Timestamps
0:00 - Preview And Intro 👋🏼
0:22 - Purple Meringue 🟣
0:27 - Blue Meringue🔵
0:32 - Green Meringue🟢
0:34 - Yellow Meringue🟡
0:37 - Orange Meringue🟠
0:40 - Pink Meringue💗
0:45 - Blue And Purple Meringue💜💙
0:50 - Green Meringue💚
0:53 - Yellow Meringue💛
0:56 - Orange And Pink Meringue🧡💗
1:01 - Magenta Mini Macaron💞
1:11 - Cyan Mini Macaron🔵
1:18 - Lime Mini Macaron🟢
1:23 - Orange And Yellow Mini Macaron🟠🟡
1:29 - Red Mini Macaron🔴
1:37 - A Piece Of Rainbow Cake (or maybe half 😉)🍰🌈
3:13 - Drink From A Green Cup🧋🟢
3:21 - Orange Macaron🟠
3:47 - Blue Macaron🔵
4:12 - Pink Macaron
4:39 - Yellow Macaron🟡
5:00 - Green Macaron🟢
5:21 - W’ell eat some more Rainbow Cake (actually the entire thing 😊)🌈🍰
6:01 - More Drink From The Green Cup🧋🟢
6:07 - Unicorn Twist Doughnut (So cute ❤)🦄🍩
7:30 - More Green Cup Drink🧋🟢
7:38  - Roll The Dice ( A game to determine which dice gets eaten first 😮)🟢🟡🔴🎲
7:42 - And The Winner Is Green 🎉🎲🟢
8:19 - Roll The Dice Again🎲🟡🔴
8:21 - Red Is The Winner 🎉 (sorry yellow 😢)🎲🔴
8:49 - And Finally The Yellow Dice🟡🎲
9:16 - Green Cup Drink🧋🟢
9:22 - Outro👋🏼",3,1SmyVCmoRD8
Ugwxq5Ub4_08JtNk0Dx4AaABAg,Am I the only one who thinks asmr community is so nice 😊 btw Jane your videos are awesome! 💕💞,1,1SmyVCmoRD8
UgwHYnrSbIubIIv2CAt4AaABAg,"0:13 - всем привет❤
0:21 - мини зефирки🍭
1:01 - мини макаруны🍩
1:37 - радужный тортик 🍰
3:12 - напиток🥤
3:19 - оранжевый макарун🧡
3:47 - голубой макарун 💙
4:11 - розовый макарун 💝
4:39 - жёлтый макарун 💛
4:59 - зелёный макарун💚
5:21 - снова тортик🍰
6:00 - напиток🥤
6:07 - радужный рулет🥖🌈
7:32 - напиток🥤
7:45 - леденцы💚💝💛

0:13 - hello everyone
0:21 - mini marshmallows
1:01 - mini macaroons
1:37 - rainbow cake
3:12 - drink
3:19 - orange macaroon
3:47 - blue macaroon
4:11 - pink macaroon
4:39 - yellow macaroon
4:59 - green macaroon
5:21 - cake again
6:00 - drink
6:07 - rainbow roll
7:32 - drink
7:45 - lollipops",10,1SmyVCmoRD8
UgzkumeVa9mCIy584mV4AaABAg,that's why I love this asmr channel its so good to listen and watch!!,5,1SmyVCmoRD8
UgyrLAlCtVn7uJtxKGJ4AaABAg,"hello Jane, your food looks really delicious❤️❤️",4,1SmyVCmoRD8
Ugyx-5IxWV5vgCV_S454AaABAg,Rainbow Food looks so wonderful and tasty and relaxing sound love your video Jane<33,0,1SmyVCmoRD8
Ugz4FHqtI6sFb_iKeJ94AaABAg,Who is here love Jane and her Rainbow desserts? ❤❤❤❤🌈🌈🌈🌈,6,1SmyVCmoRD8
Ugw5MNXoSQ6pdyTzHmJ4AaABAg,Love the rainbow colors! 😊🌈❤️,3,1SmyVCmoRD8
Ugzn559ZbfLQN2T3FQt4AaABAg,I watch  you all the time! Love it also can you make another convenience  store mukbang ? Its really good !❤,6,1SmyVCmoRD8
UgybT3P2OKd5Gj14LHt4AaABAg,오~~맛있겠당❤❤❤,4,rmRx0CBU86s
UgwNIUMypJ3A6_6QafZ4AaABAg,Yummy!😋,1,rmRx0CBU86s
UgxujoMcHDQqXc8EHqB4AaABAg,영상 잘 봤어요 제인님ㅎㅎ,4,rmRx0CBU86s
UgyDMkA5c1wV68Z7vdZ4AaABAg,So satisfying❤!,3,rmRx0CBU86s
UgxIz_J-fG9kOtmzfZ94AaABAg,yummy 😋,1,rmRx0CBU86s
UgzLnc17m8fNXq1Drx54AaABAg,🍉,0,rmRx0CBU86s
Ugzj3bYvdsj6xdxW__p4AaABAg,영상안올리시네요,1,rmRx0CBU86s
UgzXIbdsDGYil2SSfQJ4AaABAg,❤❤,0,rmRx0CBU86s
Ugz6YY05iTwwwiPldxl4AaABAg,상 살 아 요 청 닝 ㅎㅎ,1,rmRx0CBU86s
Ugwf1M-2yMqrVr8USE54AaABAg,요즘,1,rmRx0CBU86s
UgwMla8ha8TebG9CNNZ4AaABAg,"0:39 cup noodles
1:17 chicken
2:35 kimbap 5:50 8:25
3:22 sandwich 8:59 
4:24 drink 6:40 8:52 11:19 12:02 
4:38 pork kimbap 6:13
5:14 black bean noodles
6:51 hamburger 11:27
7:34 another drink 9:42 11:56
8:15 sausage 10:53
10:01 kimbap",33,DTkT6ToYwgc
UgwACa0TUelYTOG3TDl4AaABAg,"Timestamps
0:02 - Intro And Preview
0:27 - Rosé Fire Noodles 🍜 
1:13 - Chicken On A Stick 🍗
1:42 - More Ramen 🍜 
1:55 - Chicken On A Stick And Ramen 🍜 🍗
2:34 - Bulgogi Kimbap
3:19 - Egg Salad, Coleslaw, Strawberry Jam Sandwhich
4:18 - Sparkling Peach Drink
4:36 - Pork Katsu Kimbap
5:14 - Black Bean Noodles 🍜 
5:49 - Bulgogi Kimbap
6:10 - We’ll Finish The Pork Katsu Kimbap
6:40 - Some Peach Drink 
6:50 - Korean Hamburger (Wait that face. I feel like I have seen it somewhere 🤔)
7:34 - Strawberry Drink
8:11 - Large Sausage
8:22 - Bulgogi Kimbap
8:48 - A Bite Of The Sausage And Some Peach Drink
8:58 - Sandwhich
9:41 - Strawberry Drink And Finish The Sandwich
9:57 - Another Triangle Kimbap and Some Sausage
10:24 - Peach Drink And The Kimbap
10:49 - Sausage
11:17 - Peach Drink And Finish The Hamburger
11:42 - Strawberry Drink And Hamburger Is Gone
12:00 - Finish The Drinks
12:08 - Outro",3,DTkT6ToYwgc
UgyvfQ5lnGbzQiAO9Td4AaABAg,The sound is so relaxing ❤ Thank you for sharing Jane 😊,6,DTkT6ToYwgc
Ugz3TlWcvqPw9BJ4bAZ4AaABAg,I love the variety of foods Fuat convenience stores türe have. There's so many cool foods and treats. Love the Sounds today 😊❤,5,DTkT6ToYwgc
UgwntvxMSCWFQtHqRdp4AaABAg,"One word to describe Jane :

💐❤ *BEAUTIFUL* ❤💐",6,DTkT6ToYwgc
UgyhFocdgtXYyRPfufV4AaABAg,Jane just make me smile every time she eat mmm,4,DTkT6ToYwgc
UgyVrhZga2GTZfG0wXh4AaABAg,제인님 짱…❤️ 편의점 먹방 좋다고 했는데 이렇게 바로 또 가져와주시다니 완전 조아요ㅠㅠㅠ❤️❤️❤️❤️,6,DTkT6ToYwgc
UgwT7NMvGgpcOzu5q6l4AaABAg,"Yummm! Looks delicious, I love how CLEAN  you eat 😽.. Enjoy the nomz y'all ✨💋",5,DTkT6ToYwgc
UgxhfdtcNBulOBnWmfp4AaABAg,Jane those noodles 🍜 looks so tasty! to eat!!!,7,DTkT6ToYwgc
UgyGEcvn-8Nwy9h7PxN4AaABAg,Looks amazingly tasty 😋,5,DTkT6ToYwgc
UgzakcPkdTu47zYgKhJ4AaABAg,I just love your asmr video but I don't understand your language 😅,0,vGwKEwyfJv4
UgxSp4taNZIQ4nu-CcB4AaABAg,Ini     sedap     sekali    ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2,vGwKEwyfJv4
UgxpdA6IREWU7nb-FhZ4AaABAg,Y’all this is just just… DISTURBING AND DISGUSTING 🤢,0,vGwKEwyfJv4
UgzrZkDrGPVZWeQgsAZ4AaABAg,beautiful ❤️🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,2,vGwKEwyfJv4
UgwkkhgFNpDMYYIlzBd4AaABAg,영상 잘 봤어요 제인님ㅎㅎ,1,vGwKEwyfJv4
Ugwnx4e8vYdKdljtdHl4AaABAg,i♡ yE,0,vGwKEwyfJv4
Ugz4r8cb2v3Zz1sbklJ4AaABAg,So rileax asmr,1,vGwKEwyfJv4
UgxItNg8ilcNbT7S2fh4AaABAg,Hi,1,vGwKEwyfJv4
UgxWDYQJ0PlidG2hIaF4AaABAg,I  love you so much jaan,0,vGwKEwyfJv4
Ugz13ErKTxEhOq2i6rl4AaABAg,🍉,0,vGwKEwyfJv4
UgywQzz2VrKyxS0BQqd4AaABAg,"0:25 watermelon

1:21 Strawberry Tan Furu

2:17 Macaroon tan full
2:54

3:35 Figtan full
4:08

4:40 Oleotan full
5:09
5:40

6:10 watermelon

6:57 Figtan full

7:28 Macaroon tan full

8:02 Figtan full
8:28
8:46

9:08 Strawberry tan full

10:07 watermelon

10:46 water

10:54 bye bye",8,_QkYkC11IN0
Ugy-osj7C3hQ1a-4Ks14AaABAg,"0:26 Watermelon Candied Tanghulu
1:22 Strawberry Candied Tanghulu 
2:13 Paris Yellow Macaron Candied Tanghulu
2:55 Paris Blue Macaron Candied Tanghulu 
3:35 Fig Candied Tanghulu
4:40 Oreo Cookie Candied Tanghulu 
6:10 Watermelon Candied Tanghulu 
6:58 Fig Candied Tanghulu
7:28 Paris Pink Macaron Candied Tanghulu 
8:02 Fig Candied Tanghulu
9:09 Strawberry Candied Tanghulu
10:08 Watermelon Candied Tanghulu 
10:47 Water
Happy Saturday!!
👇🏻",21,_QkYkC11IN0
UgxECvaPz_yaM125Otl4AaABAg,"Time Line: Watermelon Desserts 🧁🍉!

00:00 ~ Set Up 
0:13 ~ Intro🌚🌚!
0:17 ~ Hi Everyone : Today l’m having Watermelon Sweets 🧁🍉! 
0:30, 0:45, 0:50, 0:55, 1:00 ~ Fresh Watermelon 
1:16, 1:30 1:45 1:54, ~ Strawberry Tanghulu 🍓🍓!
2:15 ~ Lemon Macaroon Tanghulu 💛! 
2:50 ~ BlueBurry Macroon Tanghulu 💙!
3:34, 4:18 ~ Fig Daifuku 💜💜!
4:45, 5:13, 5:37 ~ Chocolate Oreo Cookie Daifuku 🤎🤎!
6:07, 6:30, 6:45 ~ Fresh Watermelon!
7:04 ~ Fig Daifuku💜💜!
7:31 ~ Strawberry Macaron Daifuku 🍓💕!
8:03, 8:35, 8:45 ~ Fig Daifuku💜💜!
9:10, 9:30, 9:39, 9:51 ~ Strawberry Tanghulu 🍓🍓!
10:03, 10:13, 10:30, 10:32, 10:34 ~ Fresh Watermelon😗😗!
10:45 ~ Water💙!
10:54 ~ Bye Everyone 👋🏻 Everyone🙋🏼‍♀️😗! See you soon 🔜🤎🫶🏻!

























Pls i worked so hard to comment this ❤❤❤",2,_QkYkC11IN0
UgwfwN1N_k6N3gIknfh4AaABAg,Jane never disappoins 💖,10,_QkYkC11IN0
Ugxg6X6RsZ33Vn6unft4AaABAg,❤ the sound of the watermelon is amazing I hope you enjoyed eating it ❤️,12,_QkYkC11IN0
UgxxY23DmBjJfmMxiyZ4AaABAg,"⏰Time Line⏰: Watermelon Desserts 🧁🍉! 

0:00~ Set Up⬆️✨! 
0:13~ Intro💜💜! 
0:17~ Hi Everyone🙋🏼‍♀️😊: Today I’m having Watermelon Sweets🍭🍉! 
0:30, 0:45, 0:50, 0:55, 1:00~ Fresh Watermelon🍉🍉! 
1:16, 1:30, 1:45, 1:54~ Strawberry Tanghulu🍓🍓! 
2:15~ Lemon Macaron Tanghulu🍋💛! 
2:50~ Blueberry Macaron Tanghulu🫐💙!
3:34, 4:18~ Fig Daifuku💜💜! 
4:45, 5:13, 5:37~ Chocolate Oreo Cookie 🍪 Daifuku🤎🤎! 
6:07, 6:30, 6:45~ Fresh Watermelon🍉🍉! 
7:04~ Fig Daifuku💜💜! 
7:31~ Strawberry Macaron Daifuku🍓💗! 
8:03, 8:35, 8:45~ Fig Daifuku💜💜! 
9:10, 9:30, 9:39, 9:51~ Strawberry Tanghulu🍓🍓! 
10:03, 10:13, 10:30, 10:32, 10:34~ Fresh Watermelon🍉🍉! 
10:45~ Water💦💙! 
10:54~ Bye Bye 👋🏻 Everyone🙋🏼‍♀️😊! See you soon 🔜🤎🫶🏻!",4,_QkYkC11IN0
UgychHd7-o9YxiYAvfR4AaABAg,"Timestamps 
0:00 - Preview
0:15 - Intro
0:24 - Watermelon Slice 🍉 
1:15 - Strawberry Tanghulu On A Stick 🍓
2:12 - Yellow Macaron Tanghulu 🟡
2:50 - Blue Macaron Tanghulu 🔵
3:33 - Fig Tanghulu 🧊
4:38 - Oreo Tanghulu 🍪
6:06 - Watermelon Slice 🍉
6:57 - Fig Tanghulu 🧊
7:27 - Pink Macaron Tanghulu 💗
7:58 - Small Fig Tanghulu 🧊
9:08 - Strawberry Tanghulu On A Stick 🍓
10:01 - Watermelon Slice 🍉
10:45 - Fresh Water 💧 
10:54 - Outro. Bye Bye! 👋🏼",8,_QkYkC11IN0
UgyT7jLDSRXia4i_aKp4AaABAg,"I really love watermelon... for me watermelon has the highest throne over all fruits.... thank you Jane, enjoy the freshness of the watermelon 🤭♥️♥️",3,_QkYkC11IN0
Ugxe8FKVIKxh_24jlO14AaABAg,"The tangulu is very crispy, I love it! ❤",3,_QkYkC11IN0
UgzOjSrPs2_V9BdOsCh4AaABAg,Water melon is really looking refresh and yummy 😋🤤,5,_QkYkC11IN0
Ugwnyf7SITapEDjlFld4AaABAg,I will suport you❤,1,FoWsnfq56kc
UgwDyzoXAsCAihVtbJp4AaABAg,beautiful ❤️❤️❤️❤️❤️❤️❤️🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,0,FoWsnfq56kc
UgzxXIB7IVu4mHcpPbp4AaABAg,"I kindly request ,I want to see your face💜",0,FoWsnfq56kc
Ugyl0PIjxLHQu5OP3oN4AaABAg,Rico😍,0,FoWsnfq56kc
Ugz2S8R4q_Jo5UJ03VN4AaABAg,닭이 불쌍하네요..ㅠㅜㅠ,5,FoWsnfq56kc
Ugy3L9fQXKlzXc6EdEd4AaABAg,Delicious🤤🤤,2,FoWsnfq56kc
UgwwonZZ1UUTX4IjFYF4AaABAg,❣️❣️❣️,0,FoWsnfq56kc
Ugy_K5FYO-BQLo34pD14AaABAg,Yummy❤,0,FoWsnfq56kc
Ugx9-ovCNNGhLJ6Yfdl4AaABAg,I love you,0,FoWsnfq56kc
UgyRTUvcbCGhEvsJNPp4AaABAg,Yumiii,1,FoWsnfq56kc
UgzRex3mWyWziNX4vuZ4AaABAg,Another great rainbow 🌈 party queen! Love todays sounds. So relaxing 😊❤️,7,ObeN7fpWXMs
UgxvLlOXwXFaFNTPKU54AaABAg,This video is so relaxing! The sounds is so satisfying that It made me hungry😂 Jane is just too good at making me hungryyyy😂,6,ObeN7fpWXMs
Ugzf1kUO2jRdgFQtYZF4AaABAg,I think Jane isn’t appreciated enough for how hard she works,15,ObeN7fpWXMs
UgyxhFQ7PrMO8TZzA1Z4AaABAg,Another great rainbow 🌈 party queen! Love todays sounds. So relaxing 😊❤,17,ObeN7fpWXMs
UgyqIuVABlQnZ_xqKbV4AaABAg,"These folorful treats make me so happy, not the taste is good but also how beautiful and pretty they are! those chick marshmallows look so cutee! >.<",2,ObeN7fpWXMs
UgyfUqixJkCIhTw3Al94AaABAg,Your rainbow desserts mukbang is super cool. Great Video Jane!!👍🏾👍🏾,4,ObeN7fpWXMs
UgwqKsjhDWigg0oL3ip4AaABAg,This sound is so relaxing and good i love rainbow desserts ❤❤❤,5,ObeN7fpWXMs
UgwD1GhpAxL1DllByMN4AaABAg,"Rating Jane's food 🎀

marshmallow : 5/10 
( It looks soft and the colors are pretty )


kohakuto - 8/10
( It looks so crispy, crunchy and it looks glassy and clear. I love the texture. Probably want to try it sometimes ) 


 wafer stick - 4/10 
( Nothing special but i love the cronch )


jelly cube - 7/10
( That looks jiggly and clear. )


Chick marshmallow - 8/10 
( Those looks super cute! And it looks more stretchier and chewier than the marshmallows she ate at the beginning )


Sprinkled gummy clusters - 6/10 
( That looks so colorful! )


Nik-l nips wax sticks - 10/10 
( These are kinda interesting cuz i thought you're supposed to bite it and there won't be any juice stuff inside it and i thought you can eat the whole thing )




So, i give today's food items a 7/10! Well today's food items weren't special but it looked very pretty and colorful!",5,ObeN7fpWXMs
Ugxnlhx3IZ5vQP480bR4AaABAg,"beautiful kohakuto , the sound is very pleasant",5,ObeN7fpWXMs
UgyYBjIZ3Oe3_Hu5cUJ4AaABAg,"0:15 intro 💜💜
0:18 Hi Everyone! : Today l’m having Rainbow Desserts 🍨🌈!
0:30, 0:45, 0:57, 0:57, Marshallows

8:30 Bye Guys! See you soon 👋🏻⭐️! See you soon",3,ObeN7fpWXMs
Ugykn65-4_X6dYzufJ14AaABAg,I enjoyed it so much dear,0,qX2JEh2DGGI
UgxnJ3HV_IGErPv-2M94AaABAg,ASMR 최강자다운 영상.,4,qX2JEh2DGGI
